User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Lucas Lee","Candice Matthews",Nurse,"2020-07-11 11:31:00",638,Outgoing,69
"Lucas Lee","Carlie Martin",Nurse,"2020-07-23 04:56:31",755,Incoming,98
"Lucas Lee","Tina Robertson",Nurse,"2020-08-03 06:36:57",926,Incoming,95
"Lucas Lee","Emily Moore",Nurse,"2020-08-12 09:52:52",805,Outgoing,46
"Lucas Lee","Ian Taylor",Nurse,"2020-07-28 04:46:33",214,Incoming,25
"Lucas Lee","Tanya Hill",Carer,"2020-08-16 09:43:28",444,Outgoing,33
"Lucas Lee","Luke Holmes",Nurse,"2020-07-12 07:10:00",654,Outgoing,51
"Lucas Lee","Samuel Gray",Nurse,"2020-08-11 11:27:49",951,Outgoing,43
"Lucas Lee","Samantha James",Carer,"2020-07-21 07:12:14",807,Outgoing,10
"Lucas Lee","Carlie Martin",Nurse,"2020-07-23 03:07:24",963,Outgoing,8
"Lucas Lee","Samantha James",Carer,"2020-08-14 02:50:27",993,Outgoing,11
"Lucas Lee","Dylan Green",Nurse,"2020-08-14 05:19:39",608,Outgoing,62
"Lucas Lee","Yvonne Edwards",Nurse,"2020-07-20 04:40:05",306,Outgoing,66
"Lucas Lee","Emma Wilkinson",Carer,"2020-06-30 01:41:01",761,Outgoing,60
"Lucas Lee","Carlie Martin",Nurse,"2020-06-25 01:47:45",517,Incoming,56
"Lucas Lee","Gavin Cox",Nurse,"2020-07-07 02:23:06",966,Incoming,92
"Lucas Lee","Sally Lee",Nurse,"2020-08-06 07:16:37",178,Incoming,3
"Lucas Lee","Julia Mitchell",Carer,"2020-07-08 09:20:23",818,Incoming,48
"Lucas Lee","Danielle Price",Carer,"2020-07-19 09:24:43",724,Outgoing,72
"Lucas Lee","Nicole Allen",Carer,"2020-07-16 12:31:09",998,Incoming,78
"Lucas Lee","Wendy King",Carer,"2020-06-24 08:12:53",918,Incoming,17
"Lucas Lee","Joel Simpson",Nurse,"2020-07-05 10:51:20",463,Incoming,70
"Lucas Lee","Paul Bell",Nurse,"2020-06-27 10:19:33",785,Incoming,100
"Lucas Lee","Ross Hunter",Nurse,"2020-07-04 05:01:23",885,Outgoing,44
"Lucas Lee","Carlie Martin",Nurse,"2020-07-25 06:16:49",490,Incoming,61
"Lucas Lee","Amy Taylor",Carer,"2020-08-13 04:23:42",752,Incoming,59
"Lucas Lee","Ross Hunter",Nurse,"2020-08-15 06:26:58",462,Incoming,88
"Lucas Lee","Callum Richards",Carer,"2020-07-02 07:26:58",448,Incoming,62
"Lucas Lee","Amy Taylor",Carer,"2020-08-20 10:15:06",9598,Incoming,19
"Lucas Lee","Dave Clark",Nurse,"2020-08-25 07:38:13",1763,Outgoing,95
"Lucas Lee","Mia Saunders",Nurse,"2020-08-21 08:50:09",6382,Incoming,76
"Lucas Lee","Isobel Powell",Carer,"2020-08-25 09:51:32",3851,Outgoing,95
"Lucas Lee","Henry Jackson",Nurse,"2020-08-20 11:38:51",1251,Outgoing,7
"Lucas Lee","Danielle Price",Carer,"2020-08-23 12:38:40",7585,Outgoing,29
"Lucas Lee","Eleanor Knight",Carer,"2020-08-21 03:18:39",5829,Incoming,14
"Lucas Lee","Samuel Gray",Nurse,"2020-08-24 09:12:52",915,Incoming,5
"Lucas Lee","Julia Mitchell",Carer,"2020-08-21 10:34:36",9268,Outgoing,81
"Lucas Lee","Paula Price",Carer,"2020-08-25 10:45:02",9154,Incoming,51
"Lucas Lee","Layla Anderson",Carer,"2020-08-21 09:03:43",9744,Incoming,10
"Lucas Lee","Jonathan Richards",Nurse,"2020-08-24 09:13:06",1116,Incoming,97
"Lucas Lee","Layla Anderson",Carer,"2020-08-19 12:32:11",4797,Outgoing,65
"Lucas Lee","Eileen Murphy",Carer,"2020-08-19 04:38:16",9138,Incoming,25
"Lucas Lee","Dominic Walker",Carer,"2020-08-22 07:17:14",1774,Incoming,92
"Lucas Lee","Paula Price",Carer,"2020-08-26 04:36:55",3698,Incoming,51
"Lucas Lee","Zach Hunt",Carer,"2020-08-19 03:13:28",7325,Outgoing,82
"Lucas Lee","Tina Robertson",Nurse,"2020-08-22 07:13:14",2922,Outgoing,31
"Lucas Lee","Sally Lee",Nurse,"2020-08-22 12:51:41",3057,Outgoing,81
"Lucas Lee","Andy Bailey",Carer,"2020-08-19 09:34:25",5603,Incoming,67
"Lucas Lee","Henry Robinson",Carer,"2020-08-22 08:33:29",8119,Outgoing,4
"Lucas Lee","Sally Lee",Nurse,"2020-08-25 06:43:37",6288,Incoming,10
"Lucas Lee","Gavin Cox",Nurse,"2020-08-25 11:42:59",9053,Outgoing,25
"Lucas Lee","Matthew Johnson",Nurse,"2020-08-25 02:25:21",2508,Outgoing,12
"Lucas Lee","Tanya Hill",Carer,"2020-08-19 08:28:14",6514,Incoming,0
"Lucas Lee","Carmen Graham",Nurse,"2020-08-19 04:44:26",1142,Outgoing,88
"Lucas Lee","Carmen Graham",Nurse,"2020-08-20 12:08:57",2520,Outgoing,94
"Lucas Lee","Candice Matthews",Nurse,"2020-08-21 04:58:36",7724,Outgoing,16
"Lucas Lee","John Brown",Carer,"2020-08-25 10:36:53",3414,Incoming,61
"Lucas Lee","Quentin Richards",Carer,"2020-08-19 10:07:36",2390,Outgoing,99
"Lucas Lee","Melissa Moore",Nurse,"2020-08-18 06:22:11",6773,Outgoing,44
"Lucas Lee","Tanya Hill",Carer,"2020-08-25 09:35:14",9861,Incoming,70
"Lucas Lee","Elizabeth King",Nurse,"2020-08-19 08:00:20",7464,Incoming,54
"Lucas Lee","Andy Bailey",Carer,"2020-08-25 09:26:54",6535,Incoming,63
"Lucas Lee","Hannah Kelly",Nurse,"2020-08-26 02:49:37",5503,Incoming,85
"Lucas Lee","Lily Anderson",Carer,"2020-08-24 09:13:09",6883,Outgoing,78
"Lucas Lee","Yvonne Knight",Nurse,"2020-08-24 09:23:15",2233,Outgoing,46
"Lucas Lee","Summer Marshall",Carer,"2020-08-23 04:05:08",3915,Outgoing,64
"Lucas Lee","Tim Brown",Carer,"2020-08-20 12:36:12",8273,Incoming,1
"Lucas Lee","John Hall",Carer,"2020-08-24 06:05:56",5582,Outgoing,99
"Lucas Lee","Carmen Hughes",Nurse,"2020-08-19 02:32:30",5742,Incoming,37
"Lucas Lee","Jayden Anderson",Carer,"2020-08-20 05:57:59",7997,Incoming,44
"Lucas Lee","Helena Knight",Carer,"2020-08-20 04:16:55",5624,Outgoing,31
"Lucas Lee","Lindsay Davies",Nurse,"2020-08-24 03:35:54",6211,Incoming,97
"Lucas Lee","Jonathan Richards",Nurse,"2020-08-20 09:31:21",5670,Outgoing,2
"Lucas Lee","Julia Mitchell",Carer,"2020-08-21 11:10:57",7305,Outgoing,65
"Lucas Lee","Lucas Harris",Carer,"2020-08-23 11:06:56",8081,Incoming,10
"Lucas Lee","Cameron Williams",Nurse,"2020-08-24 12:01:45",3489,Outgoing,10
"Lucas Lee","Ben Hall",Carer,"2020-08-19 03:28:03",9322,Incoming,84
"Lucas Lee","Paula Price",Carer,"2020-08-26 02:05:41",6486,Incoming,71
"Lucas Lee","Joseph Clark",Carer,"2020-08-24 08:13:24",4742,Incoming,67
"Lucas Lee","Faye King",Carer,"2020-08-23 12:44:45",9803,Outgoing,73
"Lucas Lee","Leah Price",Carer,"2020-08-20 08:50:14",6445,Incoming,68
"Lucas Lee","Amelia Lee",Nurse,"2020-08-24 11:43:56",7324,Incoming,13
"Lucas Lee","Luke Holmes",Nurse,"2020-08-23 04:31:21",7246,Incoming,93
"Lucas Lee","Henry Robinson",Carer,"2020-08-22 06:02:35",3999,Outgoing,89
"Lucas Lee","Dave Clark",Nurse,"2020-08-23 01:41:21",4274,Incoming,27
"Lucas Lee","Paul Bell",Nurse,"2020-08-19 06:48:23",4444,Incoming,94
"Lucas Lee","Holly Lee",Nurse,"2020-08-25 02:33:23",8530,Incoming,25
"Lucas Lee","Amy Taylor",Carer,"2020-08-25 09:07:06",2769,Outgoing,47
"Lucas Lee","Shannon Ward",Carer,"2020-08-20 08:06:29",2536,Outgoing,96
"Lucas Lee","Nicole Allen",Carer,"2020-08-19 04:14:16",4589,Incoming,66
"Lucas Lee","Steve Adams",Nurse,"2020-08-24 09:02:12",4777,Incoming,75
"Lucas Lee","Joel Simpson",Nurse,"2020-08-21 10:42:14",1094,Outgoing,93
"Lucas Lee","Jonathan Richards",Nurse,"2020-08-19 05:25:56",821,Outgoing,98
"Lucas Lee","Holly Lee",Nurse,"2020-08-18 09:34:49",1739,Outgoing,0
"Lucas Lee","Ben Hall",Carer,"2020-08-23 02:25:42",4533,Incoming,84
"Lucas Lee","Tanya Hill",Carer,"2020-08-23 12:02:06",8730,Outgoing,59
"Lucas Lee","Finley Butler",Nurse,"2020-08-22 01:45:04",4052,Outgoing,83
"Lucas Lee","Tanya Hill",Carer,"2020-08-19 04:24:56",9543,Incoming,67
"Lucas Lee","Rebecca Wood",Carer,"2020-08-26 06:04:46",588,Outgoing,81
"Lucas Lee","Carmen Hughes",Nurse,"2020-08-23 05:34:16",3839,Outgoing,49
"Lucas Lee","Matthew Johnson",Nurse,"2020-08-20 04:34:54",6938,Outgoing,81
"Lucas Lee","Natalie Hall",Nurse,"2020-08-25 06:27:03",5321,Incoming,82
"Lucas Lee","Karen Chapman",Nurse,"2020-08-23 04:10:42",9668,Incoming,35
"Lucas Lee","Stephen Wood",Nurse,"2020-08-19 12:01:05",5205,Incoming,69
"Lucas Lee","Patricia Shaw",Carer,"2020-08-19 09:14:24",7638,Incoming,35
"Lucas Lee","Ben Hall",Carer,"2020-08-20 11:19:17",8085,Incoming,95
"Lucas Lee","Harry Mason",Nurse,"2020-08-23 07:50:43",2861,Outgoing,7
"Lucas Lee","Callum Richards",Carer,"2020-08-21 09:12:41",4507,Incoming,63
"Lucas Lee","Emily Moore",Nurse,"2020-08-22 11:02:37",4093,Incoming,44
"Lucas Lee","Kevin Allen",Nurse,"2020-08-17 01:36:30",4030,Outgoing,51
"Lucas Lee","Steve Rose",Nurse,"2020-08-23 06:23:29",3122,Outgoing,2
"Lucas Lee","Henry Robinson",Carer,"2020-08-26 05:30:55",4284,Incoming,48
"Lucas Lee","Melissa Moore",Nurse,"2020-08-26 03:27:08",8693,Incoming,92
"Lucas Lee","Andrew Walker",Carer,"2020-08-20 07:33:25",5629,Incoming,13
"Dave Scott","Paul Bell",Nurse,"2020-06-27 12:26:43",946,Outgoing,37
"Dave Scott","Matthew Johnson",Nurse,"2020-08-14 09:52:16",511,Outgoing,82
"Dave Scott","Scarlett Russell",Nurse,"2020-07-31 09:07:44",979,Outgoing,27
"Dave Scott","Natalie Hall",Nurse,"2020-07-11 12:37:14",904,Incoming,16
"Dave Scott","Laura Richardson",Nurse,"2020-07-05 04:25:21",161,Outgoing,87
"Dave Scott","Candice Matthews",Nurse,"2020-07-01 03:57:43",822,Outgoing,89
"Dave Scott","Danielle Price",Carer,"2020-07-04 03:13:11",734,Incoming,7
"Dave Scott","Cameron Williams",Nurse,"2020-08-22 02:29:42",531,Outgoing,57
"Dave Scott","Eileen Murphy",Carer,"2020-08-07 10:45:05",460,Outgoing,3
"Dave Scott","Wendy King",Carer,"2020-08-07 11:15:58",132,Incoming,79
"Dave Scott","Helena Knight",Carer,"2020-06-26 09:09:36",779,Outgoing,8
"Dave Scott","Ryan Murphy",Carer,"2020-07-27 05:29:12",187,Outgoing,74
"Dave Scott","Helena Knight",Carer,"2020-08-04 11:31:45",579,Outgoing,4
"Dave Scott","Alexander Roberts",Nurse,"2020-07-01 05:15:21",817,Outgoing,42
"Dave Scott","Henry Jackson",Nurse,"2020-07-31 12:41:07",711,Incoming,46
"Dave Scott","Adam Edwards",Nurse,"2020-07-20 10:43:26",182,Incoming,51
"Dave Scott","Stephen Hughes",Carer,"2020-08-02 10:24:21",366,Outgoing,94
"Dave Scott","Nicole Allen",Carer,"2020-07-29 08:31:22",581,Incoming,50
"Dave Scott","Carole Kelly",Carer,"2020-08-19 05:58:04",811,Incoming,97
"Dave Scott","Luke Holmes",Nurse,"2020-08-22 06:13:50",615,Incoming,70
"Dave Scott","Andy Bailey",Carer,"2020-07-19 02:36:16",636,Outgoing,52
"Dave Scott","Dave Clark",Nurse,"2020-07-19 11:58:24",459,Incoming,95
"Dave Scott","Kelly Harris",Carer,"2020-06-25 04:56:51",890,Incoming,60
"Dave Scott","Grant Morgan",Carer,"2020-07-01 08:41:24",646,Outgoing,13
"Dave Scott","Ben Hall",Carer,"2020-07-05 02:10:29",690,Outgoing,59
"Dave Scott","Callum Richards",Carer,"2020-07-28 08:01:13",211,Outgoing,37
"Dave Scott","Julia Mitchell",Carer,"2020-07-20 11:19:19",598,Outgoing,95
"Dave Scott","Carole Kelly",Carer,"2020-08-12 05:16:59",531,Outgoing,98
"Dave Scott","Isaac Bennett",Carer,"2020-08-04 01:02:10",633,Incoming,85
"Dave Scott","Natalie Hall",Nurse,"2020-07-14 12:55:25",311,Outgoing,85
"Dave Scott","Natalie Hall",Nurse,"2020-08-11 07:35:55",627,Outgoing,0
"Dave Scott","Colin Hunter",Carer,"2020-07-28 09:13:06",434,Incoming,19
"Dave Scott","Stefan Lewis",Carer,"2020-08-17 12:40:59",861,Incoming,87
"Dave Scott","Carmen Hughes",Nurse,"2020-08-09 09:41:24",757,Incoming,95
"Dave Scott","Sarah Lewis",Carer,"2020-06-27 01:49:38",753,Incoming,53
"Dave Scott","Sally Lee",Nurse,"2020-06-25 04:29:15",854,Incoming,17
"Dave Scott","Luke Holmes",Nurse,"2020-07-27 09:41:06",227,Incoming,64
"Dave Scott","Lindsay Shaw",Nurse,"2020-07-24 12:04:54",143,Outgoing,40
"Dave Scott","Yvonne Edwards",Nurse,"2020-07-21 10:07:40",414,Outgoing,28
"Dave Scott","Carlie Reid",Carer,"2020-08-13 11:39:34",713,Incoming,94
"Dave Scott","Eileen Murphy",Carer,"2020-08-20 01:15:02",645,Incoming,38
"Dave Scott","Helena Knight",Carer,"2020-07-23 03:21:13",302,Outgoing,2
"Dave Scott","Yvonne Knight",Nurse,"2020-08-14 02:12:48",674,Outgoing,47
"Dave Scott","Faye King",Carer,"2020-08-18 05:18:46",716,Incoming,75
"Dave Scott","Freya Davis",Nurse,"2020-07-24 06:37:39",245,Incoming,53
"Dave Scott","Ella Taylor",Nurse,"2020-07-10 01:28:39",293,Outgoing,64
"Dave Scott","Yvonne Knight",Nurse,"2020-08-02 06:56:25",604,Incoming,89
"Dave Scott","Amelia Lee",Nurse,"2020-07-29 10:32:08",602,Outgoing,73
"Dave Scott","Mia Saunders",Nurse,"2020-07-16 05:37:12",611,Incoming,96
"Dave Scott","Patricia Shaw",Carer,"2020-08-14 07:26:37",365,Outgoing,86
"Dave Scott","Joseph Clark",Carer,"2020-07-28 02:52:05",128,Incoming,99
"Dave Scott","Adam Edwards",Nurse,"2020-06-28 04:24:15",468,Outgoing,42
"Dave Scott","Kelly Harris",Carer,"2020-07-07 10:35:49",830,Incoming,59
"Dave Scott","Lily Anderson",Carer,"2020-07-16 09:42:28",658,Incoming,92
"Dave Scott","Carmen Hughes",Nurse,"2020-06-25 12:30:03",107,Incoming,80
"Dave Scott","Carmen Graham",Nurse,"2020-07-17 07:22:45",674,Outgoing,56
"Dave Scott","Amy Taylor",Carer,"2020-08-20 03:09:30",470,Incoming,36
"Dave Scott","Scarlett Russell",Nurse,"2020-08-08 03:28:25",578,Incoming,51
"Dave Scott","Lindsay Shaw",Nurse,"2020-07-02 11:43:26",812,Incoming,45
"Dave Scott","Faye King",Carer,"2020-07-19 08:03:48",570,Incoming,91
"Dave Scott","Ian Taylor",Nurse,"2020-08-14 02:28:33",811,Incoming,64
"Dave Scott","Karen Richardson",Carer,"2020-08-23 07:34:59",898,Outgoing,95
"Dave Scott","Stephen Hughes",Carer,"2020-07-08 11:17:05",100,Outgoing,5
"Dave Scott","Luke Holmes",Nurse,"2020-07-09 07:53:15",829,Outgoing,100
"Dave Scott","Rebecca Wood",Carer,"2020-06-26 12:23:24",719,Incoming,63
"Dave Scott","Henry Jackson",Nurse,"2020-08-21 04:42:54",269,Outgoing,7
"Dave Scott","Jonathan Richards",Nurse,"2020-08-23 02:49:14",499,Incoming,61
"Dave Scott","Finley Owen",Carer,"2020-07-01 10:33:33",663,Outgoing,87
"Dave Scott","Jonathan Richards",Nurse,"2020-07-22 05:23:22",214,Incoming,37
"Dave Scott","Zach Hunt",Carer,"2020-07-20 09:59:25",110,Incoming,77
"Dave Scott","Lindsay Davies",Nurse,"2020-08-18 05:55:12",565,Incoming,33
"Dave Scott","Ryan Murphy",Carer,"2020-07-30 05:39:06",623,Incoming,78
"Dave Scott","Carmen Hughes",Nurse,"2020-08-03 07:11:38",863,Outgoing,30
"Dave Scott","Stephen Hughes",Carer,"2020-08-17 05:35:36",368,Incoming,91
"Dave Scott","Claire Cook",Nurse,"2020-07-31 12:16:53",472,Outgoing,17
"Dave Scott","Beth Reid",Carer,"2020-07-11 03:03:09",665,Outgoing,91
"Dave Scott","Scarlett Russell",Nurse,"2020-08-01 06:50:01",102,Incoming,87
"Dave Scott","Isaac Bennett",Carer,"2020-07-06 09:35:49",893,Incoming,79
"Dave Scott","Danielle Price",Carer,"2020-08-11 07:41:21",981,Incoming,41
"Dave Scott","Kevin Allen",Nurse,"2020-08-09 12:53:41",525,Outgoing,4
"Dave Scott","Carmen Hughes",Nurse,"2020-08-11 08:02:44",653,Outgoing,73
"Dave Scott","Carmen Hughes",Nurse,"2020-06-29 03:55:30",170,Outgoing,16
"Dave Scott","Julia Mitchell",Carer,"2020-07-23 01:38:33",681,Outgoing,56
"Dave Scott","Ross Hunter",Nurse,"2020-07-17 05:24:37",526,Outgoing,77
"Dave Scott","Emma Wilkinson",Carer,"2020-08-16 03:31:53",107,Incoming,100
"Dave Scott","Patricia Shaw",Carer,"2020-07-11 01:38:58",381,Incoming,97
"Dave Scott","Samuel Gray",Nurse,"2020-07-05 10:04:15",630,Outgoing,4
"Dave Scott","Matthew Johnson",Nurse,"2020-06-25 03:08:40",508,Outgoing,90
"Dave Scott","Scarlett Russell",Nurse,"2020-07-12 12:10:16",352,Incoming,55
"Dave Scott","Hannah Kelly",Nurse,"2020-08-02 10:25:54",575,Incoming,90
"Dave Scott","Lucas Harris",Carer,"2020-08-16 06:14:09",921,Outgoing,19
"Dave Scott","Yvonne Edwards",Nurse,"2020-07-16 03:54:56",749,Incoming,6
"Dave Scott","Lindsay Shaw",Nurse,"2020-08-07 03:52:12",200,Outgoing,95
"Dave Scott","John Brown",Carer,"2020-08-19 07:23:21",914,Outgoing,80
"Dave Scott","Natalie Hall",Nurse,"2020-08-06 07:33:35",572,Incoming,77
"Dave Scott","Eileen Murphy",Carer,"2020-08-03 01:11:03",980,Incoming,89
"Dave Scott","Callum Richards",Carer,"2020-07-23 07:06:01",594,Incoming,5
"Dave Scott","Shannon Ward",Carer,"2020-07-13 01:56:23",573,Incoming,22
"Dave Scott","Leanne Cox",Carer,"2020-08-22 01:00:56",246,Outgoing,98
"Dave Scott","Helena Knight",Carer,"2020-08-14 09:21:58",249,Outgoing,48
"Dave Scott","Stephen Hughes",Carer,"2020-07-31 03:28:43",609,Outgoing,97
"Dave Scott","Ian Taylor",Nurse,"2020-07-09 01:20:49",629,Incoming,53
"Dave Scott","Quentin Richards",Carer,"2020-08-02 07:36:48",734,Incoming,98
"Dave Scott","Eleanor Knight",Carer,"2020-08-10 10:53:41",590,Incoming,55
"Dave Scott","Tanya Hill",Carer,"2020-06-29 10:10:28",784,Outgoing,88
"Dave Scott","Zach Hunt",Carer,"2020-08-17 08:37:11",332,Outgoing,86
"Dave Scott","Gavin Cox",Nurse,"2020-07-11 07:07:45",626,Incoming,46
"Dave Scott","Leah Price",Carer,"2020-07-01 09:36:23",494,Incoming,14
"Dave Scott","Stephen Wood",Nurse,"2020-07-28 08:19:51",153,Outgoing,57
"Dave Scott","Stephen Hughes",Carer,"2020-08-03 07:21:17",705,Incoming,100
"Dave Scott","Steve Rose",Nurse,"2020-06-29 09:46:14",661,Incoming,37
"Dave Scott","Sophia Rogers",Carer,"2020-07-03 05:40:34",364,Outgoing,44
"Dave Scott","Helena Knight",Carer,"2020-07-21 12:49:12",265,Incoming,36
"Dave Scott","Eleanor Knight",Carer,"2020-06-26 12:00:59",971,Incoming,29
"Dave Scott","Yvonne Edwards",Nurse,"2020-08-08 10:31:40",727,Incoming,53
"Dave Scott","Henry Robinson",Carer,"2020-08-08 03:47:54",755,Outgoing,27
"Dave Scott","Sarah Lewis",Carer,"2020-07-29 03:50:03",283,Incoming,36
"Dave Scott","Henry Robinson",Carer,"2020-08-07 12:08:29",418,Incoming,76
"Dave Scott","Alexander Roberts",Nurse,"2020-08-09 12:14:53",560,Incoming,6
"Dave Scott","Kevin Allen",Nurse,"2020-08-13 07:56:16",192,Incoming,68
"Dave Scott","Hannah Kelly",Nurse,"2020-07-12 04:15:48",431,Incoming,11
"Dave Scott","Joel Simpson",Nurse,"2020-07-15 05:49:13",690,Incoming,78
"Dave Scott","Finley Owen",Carer,"2020-07-13 12:23:21",112,Outgoing,31
"Dave Scott","Beth Reid",Carer,"2020-07-24 10:38:27",249,Incoming,43
"Dave Scott","Joseph Clark",Carer,"2020-07-15 09:15:48",109,Outgoing,60
"Dave Scott","Scarlett Russell",Nurse,"2020-07-03 04:14:30",270,Incoming,31
"Dave Scott","Alexander Roberts",Nurse,"2020-07-06 11:17:49",896,Outgoing,14
"Dave Scott","Sarah Lewis",Carer,"2020-07-04 07:13:03",516,Outgoing,98
"Dave Scott","Dylan Green",Nurse,"2020-07-05 01:56:33",593,Outgoing,73
"Dave Scott","Lindsay Davies",Nurse,"2020-08-09 11:28:09",332,Outgoing,51
"Dave Scott","Faye King",Carer,"2020-07-05 10:37:22",429,Outgoing,41
"Dave Scott","John Brown",Carer,"2020-07-29 08:21:03",696,Incoming,75
"Dave Scott","Jayden Anderson",Carer,"2020-07-26 05:03:02",975,Incoming,77
"Dave Scott","Adam Edwards",Nurse,"2020-08-13 03:48:57",650,Incoming,73
"Dave Scott","Finley Butler",Nurse,"2020-07-15 05:02:53",395,Outgoing,58
"Dave Scott","Sarah Lewis",Carer,"2020-08-11 10:37:39",676,Outgoing,92
"Dave Scott","Gavin Cox",Nurse,"2020-07-07 09:55:57",537,Incoming,88
"Dave Scott","Isaac Bennett",Carer,"2020-08-03 06:57:50",621,Outgoing,81
"Dave Scott","Wendy King",Carer,"2020-07-23 04:31:42",458,Outgoing,21
"Dave Scott","Keeley Cooper",Carer,"2020-07-07 08:27:23",843,Outgoing,55
"Dave Scott","Carmen Hughes",Nurse,"2020-08-01 03:57:43",267,Outgoing,94
"Dave Scott","Ryan Murphy",Carer,"2020-07-08 01:57:05",409,Incoming,70
"Dave Scott","Sarah Lewis",Carer,"2020-08-15 08:34:52",836,Outgoing,61
"Dave Scott","Helena Knight",Carer,"2020-07-01 06:06:08",982,Outgoing,33
"Dave Scott","Gordon Cooper",Carer,"2020-07-06 09:16:36",320,Outgoing,18
"Dave Scott","Tanya Hill",Carer,"2020-08-08 03:04:13",208,Outgoing,72
"Dave Scott","Quentin Richards",Carer,"2020-08-13 04:03:26",428,Incoming,13
"Dave Scott","Layla Anderson",Carer,"2020-08-21 09:01:06",661,Incoming,27
"Dave Scott","Lily Anderson",Carer,"2020-06-28 07:40:05",394,Incoming,55
"Dave Scott","Luke Holmes",Nurse,"2020-08-18 01:16:24",857,Incoming,18
"Dave Scott","Quentin Richards",Carer,"2020-08-06 04:29:06",827,Incoming,99
"Dave Scott","Summer Marshall",Carer,"2020-07-29 09:11:59",295,Incoming,93
"Dave Scott","Henry Jackson",Nurse,"2020-07-28 08:22:22",283,Outgoing,13
"Dave Scott","Nicole Allen",Carer,"2020-07-03 05:18:37",321,Outgoing,85
"Dave Scott","Yvonne Edwards",Nurse,"2020-07-25 10:04:22",870,Outgoing,45
"Dave Scott","Holly Lee",Nurse,"2020-08-15 09:34:28",439,Outgoing,5
"Dave Scott","Andy Bailey",Carer,"2020-07-16 07:13:48",340,Incoming,35
"Dave Scott","Andy Bailey",Carer,"2020-07-02 10:55:28",767,Outgoing,5
"Dave Scott","Nicole Allen",Carer,"2020-08-21 07:55:56",181,Incoming,34
"Dave Scott","Andrew Walker",Carer,"2020-08-06 05:22:56",970,Outgoing,56
"Dave Scott","Steve Rose",Nurse,"2020-07-22 12:43:20",365,Outgoing,55
"Dave Scott","Andrew Walker",Carer,"2020-07-03 10:41:10",620,Incoming,41
"Dave Scott","Eileen Murphy",Carer,"2020-07-23 07:10:03",425,Outgoing,78
"Dave Scott","Ashley Carter",Nurse,"2020-07-26 05:59:34",905,Outgoing,19
"Dave Scott","Lily Anderson",Carer,"2020-08-17 07:17:43",407,Incoming,19
"Dave Scott","Carole Kelly",Carer,"2020-07-30 05:44:43",904,Outgoing,37
"Dave Scott","Scarlett Russell",Nurse,"2020-07-27 06:31:29",586,Incoming,60
"Dave Scott","Beth Reid",Carer,"2020-06-27 06:23:50",542,Incoming,43
"Dave Scott","Dave Clark",Nurse,"2020-07-02 11:45:07",389,Outgoing,94
"Dave Scott","Joseph Clark",Carer,"2020-07-06 03:10:25",481,Outgoing,3
"Dave Scott","Matthew Johnson",Nurse,"2020-07-09 05:44:40",735,Incoming,39
"Dave Scott","Tina Robertson",Nurse,"2020-07-11 11:14:37",153,Outgoing,74
"Dave Scott","Joel Simpson",Nurse,"2020-08-23 07:41:14",590,Outgoing,16
"Dave Scott","Emily Moore",Nurse,"2020-08-09 11:21:39",166,Outgoing,98
"Dave Scott","Ben Hall",Carer,"2020-08-04 02:31:40",416,Outgoing,9
"Dave Scott","Yvonne Edwards",Nurse,"2020-07-23 05:52:46",165,Outgoing,43
"Dave Scott","Lucas Harris",Carer,"2020-07-16 01:10:22",124,Incoming,82
"Dave Scott","Yvonne Knight",Nurse,"2020-06-27 04:41:25",101,Incoming,61
"Dave Scott","Stefan Lewis",Carer,"2020-07-08 03:48:05",256,Outgoing,37
"Dave Scott","Isobel Powell",Carer,"2020-07-23 01:46:16",714,Outgoing,63
"Dave Scott","Cameron Williams",Nurse,"2020-07-01 12:52:35",518,Incoming,32
"Dave Scott","Harry Mason",Nurse,"2020-07-20 09:14:44",666,Outgoing,73
"Dave Scott","Scarlett Russell",Nurse,"2020-08-21 03:00:13",902,Incoming,19
"Dave Scott","Dominic Walker",Carer,"2020-07-10 05:53:03",733,Incoming,14
"Dave Scott","Lindsay Davies",Nurse,"2020-07-04 06:22:56",257,Incoming,31
"Dave Scott","Andrew Walker",Carer,"2020-08-08 08:51:59",241,Outgoing,81
"Dave Scott","Karen Richardson",Carer,"2020-07-06 09:07:54",393,Incoming,4
"Dave Scott","Carlie Reid",Carer,"2020-07-08 06:18:30",294,Incoming,20
"Dave Scott","Carole Kelly",Carer,"2020-06-27 11:56:15",257,Incoming,97
"Dave Scott","Kevin Allen",Nurse,"2020-08-02 08:35:33",674,Incoming,65
"Dave Scott","Leanne Cox",Carer,"2020-08-07 11:20:20",967,Outgoing,43
"Dave Scott","Sarah Lewis",Carer,"2020-08-03 02:56:19",489,Incoming,71
"Dave Scott","Leanne Cox",Carer,"2020-07-07 02:58:44",675,Incoming,42
"Dave Scott","Eleanor Knight",Carer,"2020-07-15 06:12:27",762,Incoming,5
"Dave Scott","Dave Clark",Nurse,"2020-07-22 12:11:24",473,Incoming,78
"Dave Scott","Ross Hunter",Nurse,"2020-08-07 06:41:24",944,Outgoing,72
"Dave Scott","Nicole Allen",Carer,"2020-07-15 06:49:05",804,Outgoing,35
